loan_id,customer_id,branch_id,loan_type,application_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date,loan_to_income_ratio,age_group,income_bracket,estimated_emi
LN01344,CUST08567,BR049,Personal,2025-04-07,367977.47,8.54,24,625,Closed,0,Anthony Morton,70.0,Female,52496.28,Ewingmouth,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,7.01,56+,Mid,15332.39
LN01769,CUST07473,BR035,Personal,2025-09-17,123258.77,7.52,120,572,Approved,0,Gina Hayes,59.0,Female,58879.88,Faulknerview,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,2.09,56+,Mid,1027.16
LN05112,CUST01802,BR000,Vehicle,2024-11-07,459321.86,6.33,36,353,Defaulted,1,Katherine Graham,35.0,Female,28308.25,Chaseton,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,16.23,26-35,Low,12758.94
LN05944,CUST07366,BR046,Education,2025-11-23,450417.44,10.68,60,713,Rejected,0,Lori Thompson,22.0,Female,43915.78,West Rodneyland,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14,10.26,18-25,Mid,7506.96
LN00409,CUST00512,BR023,Personal,2026-03-20,380935.82,14.41,36,521,Approved,0,Allison Spencer,52.0,Female,23655.99,Lake Victoria,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27,16.1,46-55,Low,10581.55
LN05138,CUST01912,BR005,Education,2024-09-14,461838.99,17.01,120,461,Approved,0,Crystal Meza,24.0,Male,46761.04,Riosmouth,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,9.88,18-25,Mid,3848.66
LN00331,CUST04014,BR040,Vehicle,2025-02-02,417790.63,16.62,12,832,Closed,0,Alicia Obrien,21.0,Male,42025.99,Davidmouth,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12,9.94,18-25,Mid,34815.89
LN01603,CUST00917,BR024,Personal,2025-03-09,211813.1,12.04,60,467,Approved,0,Christine Parker,27.0,Female,87974.32,East Adam,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,2.41,26-35,High,3530.22
LN00964,CUST00922,BR028,Home,2025-06-29,384881.08,14.02,12,601,Approved,0,Megan Green,31.0,Male,76225.05,North Noahfort,Coxberg Branch,South David,AL,Rural,2024-02-08,5.05,26-35,High,32073.42
LN04992,CUST03981,BR045,Personal,2026-06-18,174568.61,8.82,36,850,Rejected,0,Deborah Wood,41.0,Male,49051.62,East Lindabury,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07,3.56,36-45,Mid,4849.13
LN03216,CUST00522,BR009,Personal,2025-05-23,175907.13,13.01,120,462,Rejected,0,Hannah Everett,34.0,Female,57552.21,Laurenberg,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27,3.06,26-35,Mid,1465.89
LN00468,CUST04107,BR010,Vehicle,2026-02-11,129808.67,12.89,36,819,Defaulted,1,James Cox,50.0,Male,46738.58,,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,2.78,46-55,Mid,3605.8
LN02614,CUST09177,BR040,Education,2024-11-08,143225.28,16.53,120,615,Approved,0,Rebecca Rodriguez,50.0,Male,51744.52,Port Robinbury,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12,2.77,46-55,Mid,1193.54
LN05983,CUST00556,BR027,Home,2025-06-02,46672.98,17.43,24,435,Defaulted,1,Kathryn Williams,33.0,Male,59092.6,Lake Haley,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,0.79,26-35,Mid,1944.71
LN03022,CUST00557,BR044,Education,2025-04-01,173789.05,16.05,120,549,Rejected,0,Gary Wells,68.0,Female,38921.04,Lake Janeville,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,4.47,56+,Mid,1448.24
LN00312,CUST05088,BR027,Education,2025-10-12,100945.99,15.44,36,741,Rejected,0,Kimberly Morgan,73.0,Male,56909.62,Michaelshire,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,1.77,56+,Mid,2804.06
LN02345,CUST05251,BR016,Education,2024-11-17,383493.96,13.49,60,663,Active,0,Matthew Richards,58.0,Female,89352.59,Kellymouth,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,4.29,56+,High,6391.57
LN05431,CUST01181,BR013,Vehicle,2025-03-14,261513.86,7.68,60,596,Defaulted,1,Christina Weber,47.0,Female,45256.58,East Alex,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,5.78,46-55,Mid,4358.56
LN05490,CUST09953,BR025,Personal,2025-02-11,452037.48,16.29,120,742,Approved,0,,,,,,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,,,,3766.98
LN05898,CUST01590,BR049,Education,2026-07-06,302088.28,16.29,60,331,Active,0,David Sullivan,22.0,Male,27336.83,Guerrahaven,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,11.05,18-25,Low,5034.8
LN05189,CUST08921,BR013,Home,2024-10-24,453871.68,7.13,24,703,Active,0,William Morse,29.0,Male,67175.48,Lake Victoriamouth,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,6.76,26-35,High,18911.32
LN01544,CUST03676,BR034,Personal,2026-08-18,102413.48,10.6,60,664,Defaulted,1,Sarah Davis,45.0,Female,65345.76,New Deborah,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16,1.57,36-45,High,1706.89
LN01851,CUST09153,BR036,Education,2025-07-30,240912.85,9.83,120,770,Rejected,0,Megan Burns DVM,38.0,Male,28744.63,West Michaelport,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10,8.38,36-45,Low,2007.61
LN04517,CUST06615,BR031,Vehicle,2025-05-03,231410.75,12.11,24,405,Closed,0,Allison Sharp,36.0,Female,54960.02,Jamesberg,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,4.21,36-45,Mid,9642.11
LN04948,CUST99999,BR020,Education,2026-04-29,99559.21,17.81,36,638,Approved,0,,,,,,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09,,,,2765.53
LN03906,CUST08912,BR020,Education,2025-07-29,262131.01,15.6,36,452,Approved,0,Alexander Ferguson,51.0,Female,49025.27,Lake Timothyview,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09,5.35,46-55,Mid,7281.42
LN05485,CUST06115,BR043,Home,2025-09-14,367960.69,14.66,120,789,Active,0,Justin Saunders,38.0,Male,78114.19,North Michaela,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,4.71,36-45,High,3066.34
LN03714,CUST06309,BR004,Vehicle,2024-11-25,141505.4,6.27,120,848,Approved,0,Peggy Young,39.0,Female,46028.46,East Eric,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05,3.07,36-45,Mid,1179.21
LN05077,CUST05594,BR048,Home,2025-03-04,427260.05,6.91,12,754,Approved,0,Melissa Wolf,57.0,Male,61445.16,Leeland,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,6.95,56+,High,35605.0
LN01807,CUST03291,BR035,Education,2026-01-16,62873.8,17.26,36,729,Active,0,Nancy Tran,61.0,Male,46669.64,Martinezton,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,1.35,56+,Mid,1746.49
LN03014,CUST03211,BR024,Vehicle,2026-06-10,210403.39,10.21,36,593,Active,0,Ronald Santos,45.0,Male,58878.97,Knightville,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,3.57,36-45,Mid,5844.54
LN01202,CUST05490,BR000,Home,2024-09-18,105892.28,13.42,12,411,Defaulted,1,Kurt Martinez,53.0,Male,35433.9,Josephmouth,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,2.99,46-55,Mid,8824.36
LN05285,CUST04524,BR001,Education,2025-04-28,449830.86,15.45,120,821,Closed,0,John Gallagher,59.0,Male,47584.9,West Loristad,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22,9.45,56+,Mid,3748.59
LN02277,CUST09951,BR007,Personal,2026-08-12,134892.16,8.61,12,425,Active,0,Maria Martinez,19.0,Male,55903.85,Jenniferhaven,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29,2.41,18-25,Mid,11241.01
LN04724,CUST02710,BR034,Education,2026-05-02,17857.84,11.28,60,569,Defaulted,1,Rebecca White,43.0,Female,45351.35,Scottchester,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16,0.39,36-45,Mid,297.63
LN02499,CUST06566,BR043,Home,2025-01-14,326545.04,17.56,120,605,Active,0,Sandra Ingram,69.0,Male,55932.89,West Michael,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,5.84,56+,Mid,2721.21
LN04454,CUST08263,BR033,Home,2024-09-30,47432.73,11.36,24,511,Defaulted,1,Robert Bailey,34.0,Female,49823.69,Lake James,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,0.95,26-35,Mid,1976.36
LN04748,CUST03722,BR049,Vehicle,2025-05-28,380584.51,12.18,12,868,Active,0,Eddie Duffy,29.0,Male,56034.75,Crawfordton,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,6.79,26-35,Mid,31715.38
LN04366,CUST09949,BR015,Education,2025-08-08,270671.08,14.43,36,359,Closed,0,Mitchell Martin,60.0,Male,54566.94,Allenhaven,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,4.96,56+,Mid,7518.64
LN00431,CUST02479,BR000,Personal,2024-10-22,377268.04,7.58,120,301,Defaulted,1,Elijah Short,23.0,Female,38041.13,Mendozaville,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,9.92,18-25,Mid,3143.9
LN01034,CUST03507,BR020,Education,2024-11-06,13844.01,15.11,120,679,Defaulted,1,Kimberly Rivera,22.0,Female,70204.08,Russellbury,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09,0.2,18-25,High,115.37
LN05120,CUST08105,BR049,Home,2025-01-25,455445.54,13.34,36,673,Rejected,0,Ashley Simpson,30.0,Female,32170.77,Adamstown,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,14.16,26-35,Mid,12651.26
LN05923,CUST03161,BR003,Home,2026-04-06,398369.66,12.88,36,558,Defaulted,1,Carol Thomas,40.0,Male,48209.04,Michaelmouth,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,8.26,36-45,Mid,11065.82
LN03603,CUST07106,BR015,Home,2026-05-29,82327.34,11.41,12,759,Approved,0,Elizabeth Serrano,32.0,Male,49823.69,Davischester,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,1.65,26-35,Mid,6860.61
LN01791,CUST04612,BR047,Home,2024-11-17,459478.54,12.42,120,819,Closed,0,Lisa Hall,34.0,Female,56462.53,Timothyfurt,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,8.14,26-35,Mid,3828.99
LN04606,CUST08923,BR024,Vehicle,2026-04-21,413086.21,7.41,36,382,Active,0,Travis Hubbard,21.0,Female,55750.5,Bettymouth,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,7.41,18-25,Mid,11474.62
LN05581,CUST07099,BR001,Personal,2025-05-14,58122.36,14.71,120,454,Closed,0,Kimberly Curtis,56.0,Male,85541.53,West Jamie,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22,0.68,56+,High,484.35
LN03819,CUST04027,BR036,Home,2025-10-29,261993.03,14.42,120,710,Active,0,Joseph Mccullough,18.0,Female,72869.76,Christopherfurt,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10,3.6,18-25,High,2183.28
LN02407,CUST03920,BR000,Home,2025-11-15,215306.91,15.43,36,889,Approved,0,Matthew Evans,36.0,Female,58915.24,Kathleenside,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,3.65,36-45,Mid,5980.75
LN05188,CUST08693,BR001,Personal,2025-09-25,346491.16,7.96,12,648,Rejected,0,Richard Cook,57.0,Female,40884.47,Jessicaton,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22,8.47,56+,Mid,28874.26
LN03680,CUST07846,BR015,Vehicle,2025-04-27,197110.24,15.58,120,649,Rejected,0,Stephen Smith,37.0,Male,68478.64,North Mary,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,2.88,36-45,High,1642.59
LN00147,CUST03627,BR005,Vehicle,2026-08-19,14091.37,14.5,36,767,Closed,0,Rebekah Cole,63.0,Male,43868.45,Blackwellbury,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,0.32,56+,Mid,391.43
LN04557,CUST00249,BR002,Home,2026-06-03,429513.29,17.17,36,305,Rejected,0,Kimberly Gutierrez,71.0,Male,23684.07,Shawside,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,18.14,56+,Low,11930.92
LN02806,CUST00855,BR006,Personal,2026-01-17,53256.31,6.09,36,698,Closed,0,Melissa Abbott,26.0,Male,33251.73,New Kimberlymouth,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,1.6,26-35,Mid,1479.34
LN01744,CUST01925,BR046,Personal,2025-06-18,424530.83,6.77,60,794,Approved,0,Evan Cooper,51.0,Male,60034.79,Wattsville,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14,7.07,46-55,High,7075.51
LN00179,CUST00698,BR044,Education,2025-08-01,-192997.47,9.19,24,861,Closed,0,Renee Browning,26.0,Female,28278.09,Connerland,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,-6.82,26-35,Low,-8041.56
LN02302,CUST09496,BR014,Vehicle,2025-09-03,100623.22,13.12,120,624,Rejected,0,Nicole Clark,24.0,Male,20251.02,Susanview,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22,4.97,18-25,Low,838.53
LN02152,CUST04268,BR044,Education,2025-12-15,469464.23,12.24,36,458,Approved,0,Christine Aguilar,22.0,Male,48807.72,Johnsonburgh,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,9.62,18-25,Mid,13040.67
LN05348,CUST09642,BR023,Personal,2026-03-24,402953.68,16.12,24,472,Active,0,Jessica Sharp,31.0,Male,36138.75,Oliverview,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27,11.15,26-35,Mid,16789.74
LN01567,CUST06644,BR015,Personal,2025-08-28,420405.74,14.55,120,300,Closed,0,Jon Gonzalez,71.0,Male,98642.48,Port Sean,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,4.26,56+,High,3503.38
LN05919,CUST02565,BR049,Vehicle,2025-02-19,285418.29,10.35,24,854,Active,0,Virginia Hall,50.0,Female,49217.12,Sanderston,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,5.8,46-55,Mid,11892.43
LN01706,CUST99999,BR045,Education,2026-08-16,480849.54,9.44,60,895,Approved,0,,,,,,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07,,,,8014.16
LN05547,CUST01140,BR002,Home,2025-06-28,219443.48,15.27,120,555,Rejected,0,Patricia Ray,51.0,Female,33149.91,Port Mollyborough,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,6.62,46-55,Mid,1828.7
LN00658,CUST08989,BR007,Education,2026-01-19,495035.07,9.17,24,502,Approved,0,Alisha Lewis,68.0,Female,61889.74,Frankmouth,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29,8.0,56+,High,20626.46
LN01327,CUST07206,BR042,Education,2024-10-24,227747.36,17.65,60,466,Approved,0,Jennifer Warren,47.0,Female,52836.49,Lake Jennifer,North John Branch,West Juan,New Mexico,Rural,2022-03-27,4.31,46-55,Mid,3795.79
LN01542,CUST00984,BR041,Home,2025-09-10,35122.46,15.41,120,580,Rejected,0,Carla Jones,59.0,Male,38810.14,Washingtonside,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20,0.9,56+,Mid,292.69
LN04433,CUST06771,BR046,Education,2026-08-31,183462.42,9.41,36,841,Active,0,Jason Mathews,31.0,Female,19286.68,Katherinechester,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14,9.51,26-35,Low,5096.18
LN02362,CUST04431,BR047,Education,2025-02-01,195752.49,16.75,120,459,Closed,0,Victoria Smith,34.0,Male,42297.98,North Laurenstad,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,4.63,26-35,Mid,1631.27
LN03454,CUST04422,BR029,Education,2026-07-30,177825.0,13.86,12,484,Defaulted,1,Randy Phillips,21.0,Male,55774.62,North Joshuashire,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,3.19,18-25,Mid,14818.75
LN04478,CUST09008,BR010,Personal,2025-01-31,31938.46,15.73,60,820,Rejected,0,Nicole Patterson,74.0,Male,58305.08,Chasehaven,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,0.55,56+,Mid,532.31
LN03140,CUST02780,BR044,Education,2024-10-13,208539.23,15.02,12,333,Active,0,Oscar Carroll,61.0,Female,57340.62,Amberport,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,3.64,56+,Mid,17378.27
LN00132,CUST06019,BR000,Home,2025-05-11,258868.16,9.96,60,621,Active,0,Mr. John Decker MD,50.0,Female,37718.53,Brianfurt,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,6.86,46-55,Mid,4314.47
LN01902,CUST08227,BR010,Education,2026-05-12,432067.73,14.89,12,848,Approved,0,Blake Norris,37.0,Male,35430.22,North Kellybury,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,12.19,36-45,Mid,36005.64
LN00749,CUST03818,BR015,Education,2026-05-11,191301.73,12.18,60,386,Approved,0,Samantha Reynolds,68.0,Female,69685.24,East Leehaven,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,2.75,56+,High,3188.36
LN04773,CUST02931,BR044,Vehicle,2025-08-28,235026.32,16.68,24,837,Approved,0,Kathryn Fletcher,19.0,Female,61959.28,East Gloriaton,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,3.79,18-25,High,9792.76
LN04206,CUST07389,BR039,Education,2025-03-15,45750.33,8.95,24,734,Rejected,0,Jessica Barnett,20.0,Male,42134.97,Port Robertmouth,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,1.09,18-25,Mid,1906.26
LN05061,CUST02575,BR046,Vehicle,2025-06-14,141748.68,11.13,12,709,Closed,0,Joshua Knox,43.0,Male,44503.6,New Edgar,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14,3.19,36-45,Mid,11812.39
LN04327,CUST09718,BR049,Personal,2025-12-04,474639.82,12.74,36,820,Defaulted,1,Erica Manning,60.0,Female,50197.96,Mendozabury,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,9.46,56+,Mid,13184.44
LN01735,CUST06052,BR011,Education,2026-08-10,437591.98,9.87,24,771,Active,0,Sophia Richmond,55.0,Female,50739.47,West Calvinview,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26,8.62,46-55,Mid,18233.0
LN00764,CUST00666,BR019,Personal,2026-04-02,231154.66,6.16,60,782,Approved,0,David Harris,53.0,Female,56823.63,Laurenbury,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,4.07,46-55,Mid,3852.58
LN01831,CUST05450,BR018,Education,2025-07-22,216134.3,12.78,24,542,Active,0,Ms. Kayla Williams,26.0,Male,67827.08,Port Kellymouth,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30,3.19,26-35,High,9005.6
LN03679,CUST02606,BR019,Education,2024-09-25,121876.89,15.83,12,455,Closed,0,Melissa Brewer,62.0,Female,27900.96,Port Jorge,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,4.37,56+,Low,10156.41
LN01968,CUST00072,BR042,Vehicle,2026-07-13,216782.57,7.87,36,318,Active,0,Brittney Phillips,57.0,Male,55311.12,West Sergio,North John Branch,West Juan,New Mexico,Rural,2022-03-27,3.92,56+,Mid,6021.74
LN05885,CUST06604,BR004,Home,2026-08-24,94649.78,12.74,120,584,Active,0,Lisa Salazar,42.0,Female,47271.64,Lake Matthewhaven,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05,2.0,36-45,Mid,788.75
LN00563,CUST06172,BR042,Education,2024-11-05,354396.9,12.18,120,629,Rejected,0,Eric Murphy,61.0,Female,49823.69,Lake Jeremy,North John Branch,West Juan,New Mexico,Rural,2022-03-27,7.11,56+,Mid,2953.31
LN03375,CUST02645,BR005,Home,2025-03-02,344651.18,11.45,120,647,Closed,0,Angel Aguirre,19.0,Male,67318.3,Lake Arthur,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,5.12,18-25,High,2872.09
LN04074,CUST07485,BR039,Home,2025-11-03,356693.86,16.75,24,431,Rejected,0,Sherri Smith,56.0,Male,55064.51,Curtismouth,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,6.48,56+,Mid,14862.24
LN02782,CUST05410,BR042,Vehicle,2025-05-15,24229.0,11.12,60,613,Approved,0,Lisa Ochoa,24.0,Female,23850.85,Teresamouth,North John Branch,West Juan,New Mexico,Rural,2022-03-27,1.02,18-25,Low,403.82
LN02130,CUST00767,BR048,Vehicle,2026-01-31,124926.61,12.95,36,315,Defaulted,1,Haley Johnson,48.0,Male,46012.14,South Kimberly,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,2.72,46-55,Mid,3470.18
LN03166,CUST02307,BR002,Vehicle,2025-05-29,463779.86,16.46,60,614,Active,0,Jaclyn Crane,23.0,Male,61076.63,West Jacquelineside,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,7.59,18-25,High,7729.66
LN00712,CUST03374,BR016,Education,2025-05-09,61732.06,17.52,36,322,Approved,0,Martha Jacobs,70.0,Female,35072.26,North Steven,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,1.76,56+,Mid,1714.78
LN04780,CUST00717,BR029,Vehicle,2026-07-25,232380.56,8.82,24,747,Active,0,Brenda Hinton,33.0,Female,66112.47,Bakershire,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,3.51,26-35,High,9682.52
LN04812,CUST06447,BR004,Vehicle,2025-02-20,333965.59,16.8,36,543,Active,0,Richard Reynolds,19.0,Female,49823.69,Gabrielleport,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05,6.7,18-25,Mid,9276.82
LN03626,CUST08112,BR002,Education,2024-11-03,143051.41,7.96,60,689,Defaulted,1,James Jensen,24.0,Female,33832.72,Anthonystad,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,4.23,18-25,Mid,2384.19
LN02535,CUST07264,BR025,Education,2025-10-22,431756.99,8.98,60,303,Closed,0,John Scott,46.0,Female,86917.21,Charlenechester,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,4.97,46-55,High,7195.95
LN00637,CUST04964,BR028,Personal,2026-06-04,491046.34,10.9,36,513,Approved,0,Molly Mckenzie,35.0,Male,57005.5,Lake Sylviamouth,Coxberg Branch,South David,AL,Rural,2024-02-08,8.61,26-35,Mid,13640.18
LN02019,CUST07121,BR047,Home,2026-03-21,326097.75,12.37,60,479,Active,0,Tamara Moore,46.0,Male,42950.94,Pughside,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,7.59,46-55,Mid,5434.96
LN01132,CUST04242,BR047,Personal,2024-11-13,-420133.82,8.61,24,611,Closed,0,Mario Peters,27.0,Female,40714.65,Annetteville,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,-10.32,26-35,Mid,-17505.58
LN02012,CUST06099,BR027,Personal,2024-12-05,425482.84,13.07,24,509,Defaulted,1,Charles Ellis,59.0,Male,48288.84,New Justin,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,8.81,56+,Mid,17728.45
LN00301,CUST09435,BR021,Education,2024-11-02,155052.03,10.41,12,770,Defaulted,1,Stephanie Hansen,35.0,Female,55531.79,West Ashleyborough,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10,2.79,26-35,Mid,12921.0
LN05576,CUST99999,BR036,Education,2025-05-23,397349.11,6.97,24,536,Defaulted,1,,,,,,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10,,,,16556.21
LN03405,CUST03642,BR029,Home,2026-01-22,248876.12,9.09,24,789,Closed,0,Jessica Hill,65.0,Female,34329.58,,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,7.25,56+,Mid,10369.84
LN00668,CUST06970,BR040,Personal,2026-07-21,211065.42,11.41,120,686,Approved,0,Jesse Sutton,58.0,Female,38675.44,West Keith,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12,5.46,56+,Mid,1758.88
LN04293,CUST01879,BR016,Education,2025-11-09,138783.28,14.78,36,577,Defaulted,1,Justin Smith,62.0,Female,39197.22,Ninaberg,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,3.54,56+,Mid,3855.09
LN05282,CUST09846,BR028,Vehicle,2025-10-11,483553.06,15.71,120,385,Closed,0,Jordan Villarreal,24.0,Male,66085.83,Whiteside,Coxberg Branch,South David,AL,Rural,2024-02-08,7.32,18-25,High,4029.61
LN03911,CUST04729,BR012,Home,2025-03-05,139120.61,7.33,12,689,Defaulted,1,Kristen Bradley,61.0,Female,36514.44,Lake Anthony,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25,3.81,56+,Mid,11593.38
LN00415,CUST03343,BR017,Vehicle,2024-10-23,283037.33,14.84,24,618,Rejected,0,Desiree Booth,21.0,Female,52630.55,West Yolanda,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13,5.38,18-25,Mid,11793.22
