account_id,customer_id,branch_id,account_type,account_open_date,initial_balance,account_status,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date
ACC02212,CUST00543,BR036,Savings,2025-03-22,14775.99,Dormant,Kathleen Robertson,57.0,Female,67841.51,Ashleyshire,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10
ACC06813,CUST04227,BR048,Savings,2025-02-01,55052.56,Active,Loretta Miller,56.0,Male,39383.77,Thomasborough,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC10515,CUST06587,BR048,Salary,2024-04-22,30441.46,Active,Cassidy Johnson,41.0,Female,40671.17,Port James,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC11594,CUST05228,BR006,Salary,2026-03-31,25902.0,Dormant,Meagan West,54.0,Female,35361.61,North Robertton,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08
ACC06310,CUST04667,BR006,Savings,2026-05-27,60366.04,Active,Michael Kane,28.0,Female,26504.4,Port Jonathan,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08
ACC06173,CUST03225,BR043,Savings,2024-08-26,15385.48,Closed,Jessica Fields,31.0,Male,40644.61,Andrewsbury,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14
ACC05022,CUST05644,BR035,Salary,2025-03-13,17905.89,Active,Kathy Lewis,18.0,Male,55883.35,Lake Joshua,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC02755,CUST01500,BR016,Savings,2025-12-27,73776.95,Closed,Jacob Duran,57.0,Male,29998.2,South Michael,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC09694,CUST01777,BR048,Savings,2026-05-03,13985.58,Active,Michael White,58.0,Male,64662.91,Port Kellyfort,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC08412,CUST02147,BR024,Savings,2024-08-16,86993.0,Closed,Tracy George,34.0,Female,40186.87,New Sarah,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC05217,CUST07031,BR027,Savings,2026-03-24,79054.99,Closed,Vincent Zuniga,34.0,Male,46988.9,New Elizabeth,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC06474,CUST08640,BR015,Current,2024-01-08,94968.73,Dormant,William Ortiz,29.0,Male,39184.34,Deniseport,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC08679,CUST01323,BR039,Savings,2025-03-02,86439.78,Closed,Matthew Watts,74.0,Male,57751.33,Tonibury,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC03530,CUST09542,BR005,Salary,2023-12-10,31665.09,Closed,Sherry Jones,29.0,Male,58249.79,South Tyler,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC10634,CUST03666,BR022,Savings,2024-06-29,6596.97,Closed,Joel Newton,57.0,Male,53269.2,Williamsbury,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC00819,CUST09836,BR048,Salary,2026-04-14,79688.5,Active,Jeffery Nguyen,70.0,Female,67129.35,Port Davidville,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC01164,CUST00583,BR011,Savings,2025-04-23,86151.72,Active,Denise Martinez,27.0,Male,54881.79,New Lauriebury,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC00942,CUST09007,BR049,Salary,2026-04-26,50044.89,Active,Diana Ali,45.0,Male,24399.13,West Jerryshire,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC04410,CUST02225,BR004,Current,2025-11-24,38796.57,Closed,Nancy Larson,63.0,Female,70648.59,Bryantshire,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC05697,CUST00699,BR014,Current,2025-06-30,21222.42,Dormant,Brent Hernandez,24.0,Male,32431.47,Melissamouth,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC01010,CUST08347,BR022,Savings,2026-08-30,9074.79,Closed,Monica Vincent,60.0,Female,23430.92,New Christopher,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC04776,CUST08215,BR004,Savings,2026-07-03,91167.9,Closed,Nancy Hogan,55.0,Female,55601.28,Evansmouth,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC04174,CUST07110,BR015,Current,2026-03-07,70710.91,Active,Betty Cole,49.0,Male,49723.79,Port Samantha,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC00948,CUST09001,BR026,Salary,2024-12-13,60698.07,Active,Madison Morales,74.0,Female,37891.2,Jamesbury,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC03900,CUST05775,BR003,Salary,2025-08-29,45938.24,Dormant,Nicholas Chase,41.0,Male,50734.81,Guerrerofort,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC03829,CUST04725,BR045,Savings,2025-11-30,23855.62,Closed,Tyler Velazquez,35.0,Female,41799.01,Rachaelhaven,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC07292,CUST99999,BR043,Current,2026-05-03,58511.6,Active,,,,,,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14
ACC03568,CUST03701,BR027,Salary,2025-04-13,35644.12,Dormant,Larry Rivera,29.0,Female,58897.53,Port Laurie,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC11503,CUST00888,BR049,Savings,2024-07-08,57160.41,Active,Chris Velazquez,28.0,Female,59145.93,Lake Jessicahaven,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC02011,CUST07316,BR004,Salary,2026-02-11,50537.36,Active,Angela Parks,29.0,Female,43735.15,Leeborough,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC05966,CUST05324,BR007,Savings,2025-01-11,68911.9,Active,Pedro Greene,74.0,Female,54383.35,Riveraburgh,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC05408,CUST09214,BR022,Current,2023-12-31,59356.42,Closed,Stacey Dixon,55.0,Male,53822.61,Walterburgh,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC09641,CUST02394,BR020,Savings,2025-06-25,67090.38,Closed,Aaron Lee,32.0,Male,46958.41,West Joshuabury,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC07064,CUST99999,BR007,Savings,2026-04-15,60781.55,Closed,,,,,,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC02529,CUST02101,BR018,Salary,2025-03-03,32763.67,Dormant,Sarah Bates,67.0,Female,23080.87,Lake Caitlin,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30
ACC10816,CUST09095,BR022,Savings,2026-08-09,4894.36,Dormant,Rebekah Ferguson,20.0,Male,65926.08,Anthonychester,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC07384,CUST09988,BR006,Savings,2025-05-31,52198.06,Dormant,Eric Rasmussen,53.0,Female,44745.37,Travishaven,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08
ACC10912,CUST09041,BR000,Current,2024-09-26,58189.45,Closed,Tyrone Roberson,54.0,Male,49823.69,Dylanland,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC10258,CUST03720,BR044,Current,2024-08-01,62541.4,Closed,Pam Hernandez,37.0,Male,53477.05,Josephtown,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC06372,CUST04548,BR000,Salary,2025-07-19,20034.86,Active,Roger Peters,18.0,Male,51058.34,Juliefurt,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC06351,CUST07020,BR001,Salary,2024-05-05,53718.26,Dormant,Michael Walters,32.0,Female,76281.05,Kellyland,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC08718,CUST01948,BR037,Current,2025-01-09,42011.07,Active,Steven Taylor,41.0,Male,57250.5,Nicholasbury,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC02012,CUST08104,BR032,Savings,2025-06-17,20743.58,Closed,Donald Salazar,73.0,Male,32455.35,Lake Danielbury,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19
ACC03228,CUST09279,BR049,Salary,2026-04-03,34266.1,Dormant,Richard Clark,21.0,Male,70887.22,Hodgesfurt,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC03359,CUST04097,BR013,Current,2024-02-25,51848.09,Dormant,Joanna Adkins,57.0,Male,36564.5,Port Lawrence,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC09838,CUST01773,BR010,Salary,2024-04-22,96773.04,Dormant,Shannon Rogers,42.0,Male,49823.69,South Kelly,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC10944,CUST05872,BR045,Salary,2026-08-29,55351.52,Closed,Dennis Santana,28.0,Female,46493.7,Morrischester,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC07278,CUST05282,BR004,Salary,2024-07-04,95429.72,Closed,Tracey Reilly,52.0,Female,23071.44,Lake Tommy,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC06322,CUST00513,BR002,Savings,2023-10-02,72382.92,Closed,Robert Arnold,72.0,Male,34464.13,Bowmanchester,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19
ACC05063,CUST08128,BR040,Salary,2026-01-15,7454.66,Closed,Steven King,48.0,Female,34703.28,Margaretmouth,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC06308,CUST09599,BR022,Current,2024-10-06,48547.36,Active,Christopher Nichols,55.0,Male,36446.26,South Phillip,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC11719,CUST09838,BR010,Salary,2025-04-14,93141.68,Dormant,Kevin Cain,62.0,Male,38849.6,Richardsborough,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC09759,CUST01913,BR035,Savings,2026-04-25,98712.85,Active,Jennifer Cooper,69.0,Female,38720.85,Carlsonfurt,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC00414,CUST01854,BR016,Savings,2026-05-21,2605.96,Closed,Patrick Buckley,52.0,Female,69127.91,Lake Todd,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC02873,CUST09324,BR005,Salary,2024-12-19,1512.29,Dormant,Jessica Calhoun,29.0,Male,46858.53,North Meredith,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC00666,CUST06772,BR000,Salary,2023-12-14,22418.47,Dormant,Maria Parsons,64.0,Male,46290.79,South Daniel,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC09059,CUST02806,BR048,Current,2026-06-09,56136.61,Active,Danielle Hernandez,20.0,Male,29754.22,East Carlosville,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC06216,CUST09856,BR011,Salary,2025-06-25,88527.75,Dormant,Beverly Roman,32.0,Male,45943.46,Lake Jessicashire,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC11855,CUST04527,BR046,Current,2026-06-14,21798.71,Active,Jamie Guerrero,19.0,Male,46277.61,Johnsonborough,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC11616,CUST02670,BR037,Current,2026-03-27,78107.73,Closed,Tiffany Ray,38.0,Male,31287.0,East Andrewmouth,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC01394,CUST08523,BR045,Savings,2026-03-09,67951.84,Closed,James Taylor,33.0,Female,47417.09,North Tanya,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC04527,CUST06858,BR045,Current,2024-05-20,90988.11,Dormant,Bridget Bell,60.0,Female,36208.64,West Theodoreside,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC00386,CUST09860,BR032,Savings,2026-06-20,26392.29,Dormant,Debra Pugh,48.0,Female,59384.94,Lake Joseph,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19
ACC06530,CUST09161,BR044,Salary,2024-10-07,27075.75,Closed,Tanner Ortiz,30.0,Female,61785.13,North Staceyfort,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC01241,CUST01258,BR008,Savings,2026-08-05,44593.65,Closed,Jerry Jensen,39.0,Male,58568.32,Brooksshire,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09
ACC06978,CUST05608,BR013,Salary,2024-01-28,96654.35,Dormant,Laura Roberts,39.0,Female,62243.07,Port Johnfort,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC07937,CUST07362,BR013,Savings,2024-03-04,55466.8,Active,Patrick Blair,48.0,Female,43065.59,South Kendrachester,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC04651,CUST03261,BR029,Salary,2025-06-23,21908.12,Active,Christina Patrick,69.0,Male,62586.01,Lake Amandamouth,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18
ACC01736,CUST09180,BR025,Salary,2024-07-11,8590.15,Dormant,Nicholas Floyd,29.0,Male,49823.69,East Ianbury,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC00128,CUST02602,BR036,Salary,2024-08-14,28380.19,Dormant,Miranda Hicks,30.0,Male,33787.74,West Dale,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10
ACC01974,CUST08667,BR024,Savings,2024-01-10,21382.83,Closed,Patrick Chan,60.0,Female,42804.83,Andradeton,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC02583,CUST04715,BR021,Current,2025-09-19,82470.74,Closed,Danny Harris,62.0,Female,82140.61,Lake Lindatown,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC11537,CUST05688,BR040,Savings,2024-10-13,83872.56,Closed,Ryan Skinner,33.0,Female,32066.29,East Derek,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC08949,CUST07394,BR018,Savings,2025-10-19,81932.28,Active,Scott Nunez,34.0,Male,68726.71,North Jennifer,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30
ACC10257,CUST07381,BR005,Current,2025-02-20,56265.11,Dormant,Stacy Adkins,28.0,Female,40566.75,Brownborough,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC10266,CUST05073,BR027,Salary,2023-09-12,38492.64,Closed,Tyler Baker,28.0,Female,47573.96,Port Susan,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC01428,CUST03659,BR005,Current,2026-03-24,90191.11,Dormant,Carlos Adams,43.0,Female,35083.68,Banksburgh,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC04914,CUST05878,BR012,Savings,2025-10-06,46989.48,Active,Darrell Ibarra,60.0,Female,65969.51,West Michelle,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC04641,CUST06613,BR031,Savings,2026-01-24,50648.04,Active,Elizabeth Rowland,57.0,Male,64109.42,Joneschester,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15
ACC06167,CUST03481,BR016,Current,2026-05-29,7427.44,Closed,Katherine Wright,67.0,Male,54387.45,Port Richard,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC06617,CUST01462,BR027,Current,2023-11-26,19109.71,Dormant,Yolanda Garrett,50.0,Female,47402.09,North Dennisport,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC03791,CUST00742,BR031,Salary,2023-12-20,69925.93,Dormant,George Ochoa,30.0,Male,49329.19,Hawkinsstad,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15
ACC02403,CUST09475,BR037,Savings,2024-03-26,84797.93,Dormant,James Jenkins,36.0,Female,20676.63,East Elizabethberg,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC08177,CUST09490,BR027,Savings,2025-09-23,91998.14,Closed,Troy Baker,34.0,Male,45827.2,East Melissaborough,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC08875,CUST08704,BR004,Savings,2025-11-04,38268.53,Dormant,Grace Torres,35.0,Male,56559.28,Jamesbury,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC06921,CUST00892,BR031,Salary,2024-02-25,98817.7,Closed,Jake Shaw,39.0,Female,45997.95,New Molly,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15
ACC03394,CUST09878,BR018,Current,2026-02-21,57611.45,Closed,Nicholas Dawson,38.0,Female,65520.75,Martinezfort,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30
ACC09355,CUST00220,BR037,Current,2024-03-08,96076.38,Dormant,Courtney Mills,54.0,Female,49837.39,Russellmouth,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC07630,CUST03145,BR039,Salary,2024-11-09,1187.8,Closed,Derek Jones,46.0,Male,66304.03,Powersview,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC10592,CUST04459,BR038,Savings,2026-03-06,62899.5,Dormant,Erica Porter,29.0,Male,51741.33,South Benjamin,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC09412,CUST07853,BR025,Current,2026-03-06,79549.83,Closed,Renee Farmer,72.0,Female,44178.61,South Allison,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC09570,CUST05728,BR048,Savings,2024-01-16,79353.45,Closed,Greg Wood,68.0,Female,49823.69,New Jessica,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC00478,CUST99999,BR040,Current,2024-08-27,3449.14,Closed,,,,,,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC03625,CUST04644,BR003,Current,2024-11-07,22764.52,Dormant,William Todd,29.0,Female,71187.44,Paulmouth,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC11276,CUST02109,BR005,Current,2025-10-25,58984.01,Dormant,Sydney Welch,29.0,Female,30413.75,Jeffreyton,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC03985,CUST02382,BR003,Salary,2024-01-27,98008.09,Closed,Juan Keller MD,23.0,Female,60181.09,Port Jacob,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC02381,CUST08178,BR002,Savings,2025-03-30,72105.52,Active,Amber Cruz,71.0,Female,52209.64,North Kevin,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19
ACC09928,CUST99999,BR020,Savings,2024-12-14,90975.63,Active,,,,,,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC01081,CUST01786,BR020,Savings,2026-05-03,61201.8,Active,Stephanie Dominguez,40.0,Male,31736.8,Davidchester,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC08711,CUST09073,BR006,Current,2025-04-20,26618.05,Closed,Nicholas Davis,47.0,Male,41035.17,Susanmouth,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08
ACC10375,CUST08733,BR034,Salary,2026-07-31,34885.69,Dormant,Jason Steele,36.0,Male,60587.44,Duartetown,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16
ACC08151,CUST00438,BR040,Savings,2023-11-10,8341.98,Dormant,Rhonda Martin,41.0,Male,41949.21,Joshuashire,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC02628,CUST08124,BR014,Current,2024-10-12,75656.33,Active,Debra Lee,43.0,Male,59780.02,North Denise,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC02872,CUST09590,BR035,Salary,2024-08-24,48690.47,Active,Michael Campbell,29.0,Male,61962.0,Lake Charlesland,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC05968,CUST04274,BR018,Savings,2023-09-22,29526.07,Active,Felicia Murphy,62.0,Female,33963.58,West Jessicaport,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30
ACC09743,CUST08433,BR014,Salary,2024-07-30,91974.44,Dormant,Eric Salazar,24.0,Female,40236.87,Josephfort,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC00595,CUST03957,BR000,Salary,2026-02-19,6448.27,Closed,Natalie Huff,66.0,Male,46914.42,North Denise,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC05583,CUST00514,BR000,Current,2024-05-10,23085.5,Dormant,Angelica Parker,57.0,Female,62884.99,Kentport,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC07943,CUST09398,BR039,Current,2024-07-19,97176.31,Closed,Judith Johnson,55.0,Female,65414.8,Lake Samuelfort,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC02820,CUST01236,BR019,Salary,2023-11-16,62949.47,Active,Kimberly May,32.0,Female,66976.67,West Raymondborough,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC07596,CUST06330,BR031,Savings,2025-02-04,92444.44,Active,Daniel Matthews,43.0,Female,47135.04,Kimburgh,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15
ACC11025,CUST06785,BR043,Salary,2026-07-23,66115.41,Dormant,Jennifer Cummings,39.0,Female,65224.98,Lauraton,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14
ACC11868,CUST09352,BR017,Current,2026-05-14,98774.19,Dormant,Mario Clark,53.0,Female,42180.11,Lake Matthew,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13
ACC03342,CUST04701,BR038,Salary,2024-07-26,11780.02,Dormant,Michelle Greer,30.0,Male,37547.83,Kennedychester,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC10657,CUST07487,BR027,Current,2024-03-23,88654.88,Dormant,Megan Mcneil,42.0,Male,43992.88,Dillonfurt,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC01160,CUST05960,BR044,Savings,2023-11-15,17549.35,Closed,Randy Jones,47.0,Female,34980.69,Maxwellchester,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC08936,CUST05899,BR009,Salary,2025-01-12,93974.56,Closed,Linda Lee,52.0,Male,56189.23,Moranmouth,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC06252,CUST02365,BR008,Current,2024-11-20,39689.69,Closed,Michael Lucas,45.0,Female,50717.48,Lake Elizabethborough,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09
ACC02485,CUST03838,BR038,Savings,2024-07-21,26124.78,Closed,Barbara Burns,19.0,Female,59895.24,Sandersview,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC11938,CUST02071,BR001,Salary,2026-03-20,81057.89,Dormant,Patricia Hamilton,47.0,Male,36983.92,Lisaborough,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC03505,CUST99999,BR033,Savings,2025-06-30,31235.31,Dormant,,,,,,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09
ACC03047,CUST02658,BR003,Savings,2024-01-12,1573.46,Closed,Timothy Orr,61.0,Male,30579.4,North Paula,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC03685,CUST08601,BR043,Current,2026-06-14,47402.22,Active,Patrick Barnes,43.0,Male,41346.23,North Raymond,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14
ACC11924,CUST99999,BR015,Salary,2024-11-20,61110.2,Dormant,,,,,,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC11655,CUST04495,BR043,Salary,2025-12-06,24839.9,Dormant,James Smith,19.0,Female,20267.52,Lake Ashleyfort,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14
ACC03737,CUST04849,BR040,Current,2026-03-19,64809.78,Closed,Deanna Edwards,72.0,Male,70725.13,New Amanda,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC09250,CUST00839,BR010,Savings,2026-09-02,62845.61,Closed,Michele Smith,45.0,Female,49662.18,East Joshuaborough,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC06523,CUST06100,BR011,Savings,2026-04-11,38047.13,Dormant,Dylan Guzman,37.0,Male,66423.83,Drewhaven,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
